StudentID,CourseID,Name,StudyOrNot,Semester,Group
8,52,Phân tích và quản lý yêu cầu ,0,8,2
8,53,Những môn chính học kỳ 9,1,9,0
9,1,Những môn chính học kỳ 1,1,1,0
9,2,Những môn chính học kỳ 2,1,2,0
9,3,Logic học,0,2,1
9,4,Phương pháp tính,0,2,1
9,5,Vật lý đại cương,1,2,1
9,6,Toán ứng dụng,0,2,1
9,7,Hàm phức và phép biến đổi Laplace,0,2,1
9,8,Những môn chính học kỳ 3,1,3,0
9,9,Kỹ năng xây dựng kế hoạch ,0,3,1
9,10,Quản trị học,0,3,1
9,11,Quản trị doanh nghiệp,1,3,1
9,12,Kế toán cơ bản,0,3,1
9,13,Môi trường và con người ,0,3,1
9,14,Giao tiếp kinh doanh,0,3,1
9,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
9,16,Những môn chính học kỳ 4,1,4,0
9,17,Tính toán số & Matlab ,0,4,1
9,18,Ngôn ngữ Python ,1,4,1
9,19,Ngôn ngữ R ,0,4,1
9,20,Lập trình hướng đối tượng ,0,4,2
9,21,Lập trình phân tích dữ liệu 1 ,0,4,2
9,22,Kỹ thuật điện tử ,0,4,2
9,23,Những môn chính học kỳ 5,1,5,0
9,24,Lập trình hướng sự kiện với công nghệ .NET ,0,5,1
9,25,Lập trình hướng sự kiện với công nghệ Java ,1,5,1
9,26,Lập trình hướng GUI với Qt FrameWork ,0,5,1
9,27,Automat & ngôn ngữ hình thức ,0,5,2
9,28,Lập trình phân tích dữ liệu 2 ,0,5,2
9,29,Hệ quản trị cơ sở dữ liệu NoSQL MongoDB,0,5,2
9,30,Những môn chính học kỳ 6,1,6,0
9,31,Quản lý dự án CNTT ,0,6,1
9,32,Nhập môn dữ liệu lớn ,1,6,1
9,33,Tiếp thị điện tử ,0,6,1
9,34,Tương tác người máy ,0,6,1
9,35,Khai thác dữ liệu và ứng dụng ,0,6,2
9,36,Lập trình phân tán với công nghệ .NET ,0,6,2
9,37,Lập trình phân tán với công nghệ Java ,0,6,2
9,38,Những môn chính học kỳ 7,1,7,0
9,39,Tâm lí học đại cương,0,7,1
9,40,Cơ sở văn hóa Việt Nam,0,7,1
9,41,Xã hội học,0,7,1
9,42,Tiếng Việt thực hành,0,7,1
9,43,Âm nhạc - Nhạc lý và Guitar căn bản,1,7,1
9,44,Hội họa,0,7,1
9,45,Những môn chính học kỳ 8,1,8,0
9,46,Đồ họa máy tính ,0,8,1
9,47,Đảm bảo chất lượng và Kiểm ,0,8,1
9,48,Công nghệ IoT hiện đại ,0,8,1
9,49,Xử lý ngôn ngữ tự nhiên ,1,8,2
9,50,Công nghệ phần mềm ,0,8,2
9,51,Ngôn ngữ lập trình ,0,8,2
9,52,Phân tích và quản lý yêu cầu ,0,8,2
9,53,Những môn chính học kỳ 9,1,9,0
10,1,Những môn chính học kỳ 1,1,1,0
10,2,Những môn chính học kỳ 2,1,2,0
10,3,Logic học,0,2,1
10,4,Phương pháp tính,0,2,1
10,5,Vật lý đại cương,1,2,1
10,6,Toán ứng dụng,0,2,1
10,7,Hàm phức và phép biến đổi Laplace,0,2,1
10,8,Những môn chính học kỳ 3,1,3,0
10,9,Kỹ năng xây dựng kế hoạch ,1,3,1
10,10,Quản trị học,0,3,1
10,11,Quản trị doanh nghiệp,0,3,1
10,12,Kế toán cơ bản,0,3,1
10,13,Môi trường và con người ,0,3,1
10,14,Giao tiếp kinh doanh,0,3,1
10,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
10,16,Những môn chính học kỳ 4,1,4,0
10,17,Tính toán số & Matlab ,0,4,1
10,18,Ngôn ngữ Python ,1,4,1
10,19,Ngôn ngữ R ,0,4,1
10,20,Lập trình hướng đối tượng ,1,4,2
10,21,Lập trình phân tích dữ liệu 1 ,0,4,2
