StudentID,CourseID,Name,StudyOrNot,Semester,Group
8,19,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,4,1
8,20,Những môn chính học kỳ 5,1,5,0
8,21,Kiến trúc và cài đặt hệ CSDL,1,5,1
8,22,Cơ sở dữ liệu phân tán,0,5,1
8,23,Hệ quản trị cơ sở dữ liệu,0,5,1
8,24,Công cụ Web và Website hướng dữ liệu,0,5,2
8,25,Phát triển ứng dụng Web,0,5,2
8,26,Thương mại điện tử,0,5,2
8,27,Những môn chính học kỳ 6,1,6,0
8,28,Điện toán đám mây,1,6,1
8,29,Kiến trúc lưu trữ phân tán,0,6,1
8,30,Điện toán cụm,0,6,1
8,31,Lý thuyết đồ thị,0,6,2
8,32,Ngôn ngữ lập trình,0,6,2
8,33,Phân tích và quản lý yêu cầu,0,6,2
8,34,Những môn chính học kỳ 7,1,7,0
8,35,Truyền số liệu,1,7,1
8,36,Quản trị dịch vụ mạng,0,7,1
8,37,Kịch bản tích hợp nâng cao,0,7,1
8,38,Mạng không dây,0,7,2
8,39,Trí tuệ nhân tạo,0,7,2
8,40,Quản trị dự án hệ thống thông tin,0,7,2
8,41,Tâm lí học đại cương,0,7,3
8,42,Cơ sở văn hóa Việt Nam,0,7,3
8,43,Xã hội học,0,7,3
8,44,Tiếng Việt thực hành,0,7,3
8,45,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,3
8,46,Hội họa,0,7,3
8,47,Những môn chính học kỳ 8,1,8,0
8,48,Hệ thống ảo và khả năng mở rộng dữ liệu,0,8,1
8,49,Lập trình phân tích dữ liệu 1,0,8,1
8,50,Automat và ngôn ngữ hình thức,1,8,1
8,51,Những môn chính học kỳ 9,1,9,0
9,1,Những môn chính học kỳ 1,1,1,0
9,2,Những môn chính học kỳ 2,1,2,0
9,3,Logic học,0,2,1
9,4,Phương pháp tính,0,2,1
9,5,Vật lý đại cương,1,2,1
9,6,Toán ứng dụng,0,2,1
9,7,Hàm phức và phép biến đổi Laplace,0,2,1
9,8,Những môn chính học kỳ 3,1,3,0
9,9,Lập trình trong CNTT với Python,0,3,1
9,10,Lập trình IoT với Python,0,3,1
9,11,Lập trình trong CNTT với Java,0,3,1
9,12,Những môn chính học kỳ 4,1,4,0
9,13,Kỹ năng xây dựng kế hoạch ,1,4,1
9,14,Quản trị học,0,4,1
9,15,Quản trị doanh nghiệp,0,4,1
9,16,Kế toán cơ bản,0,4,1
9,17,Môi trường và con người ,0,4,1
9,18,Giao tiếp kinh doanh,0,4,1
9,19,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,4,1
9,20,Những môn chính học kỳ 5,1,5,0
9,21,Kiến trúc và cài đặt hệ CSDL,1,5,1
9,22,Cơ sở dữ liệu phân tán,0,5,1
9,23,Hệ quản trị cơ sở dữ liệu,0,5,1
9,24,Công cụ Web và Website hướng dữ liệu,0,5,2
9,25,Phát triển ứng dụng Web,1,5,2
9,26,Thương mại điện tử,0,5,2
9,27,Những môn chính học kỳ 6,1,6,0
9,28,Điện toán đám mây,0,6,1
9,29,Kiến trúc lưu trữ phân tán,0,6,1
9,30,Điện toán cụm,0,6,1
9,31,Lý thuyết đồ thị,0,6,2
9,32,Ngôn ngữ lập trình,1,6,2
9,33,Phân tích và quản lý yêu cầu,0,6,2
9,34,Những môn chính học kỳ 7,1,7,0
9,35,Truyền số liệu,0,7,1
9,36,Quản trị dịch vụ mạng,0,7,1
9,37,Kịch bản tích hợp nâng cao,0,7,1
9,38,Mạng không dây,0,7,2
9,39,Trí tuệ nhân tạo,0,7,2
9,40,Quản trị dự án hệ thống thông tin,0,7,2
9,41,Tâm lí học đại cương,0,7,3
9,42,Cơ sở văn hóa Việt Nam,0,7,3
9,43,Xã hội học,0,7,3
9,44,Tiếng Việt thực hành,0,7,3
9,45,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,3
9,46,Hội họa,0,7,3
9,47,Những môn chính học kỳ 8,1,8,0
9,48,Hệ thống ảo và khả năng mở rộng dữ liệu,0,8,1
9,49,Lập trình phân tích dữ liệu 1,0,8,1
9,50,Automat và ngôn ngữ hình thức,0,8,1
9,51,Những môn chính học kỳ 9,1,9,0
10,1,Những môn chính học kỳ 1,1,1,0
10,2,Những môn chính học kỳ 2,1,2,0
10,3,Logic học,1,2,1
10,4,Phương pháp tính,0,2,1
10,5,Vật lý đại cương,0,2,1
10,6,Toán ứng dụng,0,2,1
10,7,Hàm phức và phép biến đổi Laplace,0,2,1
10,8,Những môn chính học kỳ 3,1,3,0
10,9,Lập trình trong CNTT với Python,0,3,1
10,10,Lập trình IoT với Python,0,3,1
10,11,Lập trình trong CNTT với Java,1,3,1
10,12,Những môn chính học kỳ 4,1,4,0
10,13,Kỹ năng xây dựng kế hoạch ,0,4,1
10,14,Quản trị học,0,4,1
10,15,Quản trị doanh nghiệp,0,4,1
10,16,Kế toán cơ bản,0,4,1
10,17,Môi trường và con người ,0,4,1
10,18,Giao tiếp kinh doanh,1,4,1
10,19,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,4,1
10,20,Những môn chính học kỳ 5,1,5,0
10,21,Kiến trúc và cài đặt hệ CSDL,1,5,1
10,22,Cơ sở dữ liệu phân tán,0,5,1
10,23,Hệ quản trị cơ sở dữ liệu,0,5,1
10,24,Công cụ Web và Website hướng dữ liệu,0,5,2
10,25,Phát triển ứng dụng Web,0,5,2
10,26,Thương mại điện tử,0,5,2
10,27,Những môn chính học kỳ 6,1,6,0
10,28,Điện toán đám mây,0,6,1
10,29,Kiến trúc lưu trữ phân tán,0,6,1
10,30,Điện toán cụm,0,6,1
10,31,Lý thuyết đồ thị,0,6,2
10,32,Ngôn ngữ lập trình,1,6,2
10,33,Phân tích và quản lý yêu cầu,0,6,2
10,34,Những môn chính học kỳ 7,1,7,0
10,35,Truyền số liệu,0,7,1
10,36,Quản trị dịch vụ mạng,1,7,1
10,37,Kịch bản tích hợp nâng cao,0,7,1
10,38,Mạng không dây,0,7,2
10,39,Trí tuệ nhân tạo,0,7,2
10,40,Quản trị dự án hệ thống thông tin,0,7,2
10,41,Tâm lí học đại cương,0,7,3
10,42,Cơ sở văn hóa Việt Nam,0,7,3
10,43,Xã hội học,0,7,3
10,44,Tiếng Việt thực hành,0,7,3
10,45,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,3
10,46,Hội họa,0,7,3
10,47,Những môn chính học kỳ 8,1,8,0
10,48,Hệ thống ảo và khả năng mở rộng dữ liệu,0,8,1
10,49,Lập trình phân tích dữ liệu 1,0,8,1
10,50,Automat và ngôn ngữ hình thức,1,8,1
10,51,Những môn chính học kỳ 9,1,9,0
11,1,Những môn chính học kỳ 1,1,1,0
11,2,Những môn chính học kỳ 2,1,2,0
11,3,Logic học,0,2,1
11,4,Phương pháp tính,0,2,1
11,5,Vật lý đại cương,1,2,1
11,6,Toán ứng dụng,0,2,1
11,7,Hàm phức và phép biến đổi Laplace,0,2,1
11,8,Những môn chính học kỳ 3,1,3,0
11,9,Lập trình trong CNTT với Python,0,3,1
11,10,Lập trình IoT với Python,0,3,1
11,11,Lập trình trong CNTT với Java,0,3,1
11,12,Những môn chính học kỳ 4,1,4,0
11,13,Kỹ năng xây dựng kế hoạch ,0,4,1
11,14,Quản trị học,0,4,1
11,15,Quản trị doanh nghiệp,0,4,1
11,16,Kế toán cơ bản,0,4,1
11,17,Môi trường và con người ,0,4,1
11,18,Giao tiếp kinh doanh,0,4,1
11,19,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,4,1
11,20,Những môn chính học kỳ 5,1,5,0
11,21,Kiến trúc và cài đặt hệ CSDL,0,5,1
11,22,Cơ sở dữ liệu phân tán,0,5,1
11,23,Hệ quản trị cơ sở dữ liệu,0,5,1
11,24,Công cụ Web và Website hướng dữ liệu,0,5,2
11,25,Phát triển ứng dụng Web,0,5,2
11,26,Thương mại điện tử,0,5,2
11,27,Những môn chính học kỳ 6,1,6,0
11,28,Điện toán đám mây,0,6,1
11,29,Kiến trúc lưu trữ phân tán,0,6,1
11,30,Điện toán cụm,0,6,1
11,31,Lý thuyết đồ thị,0,6,2
11,32,Ngôn ngữ lập trình,0,6,2
11,33,Phân tích và quản lý yêu cầu,0,6,2
11,34,Những môn chính học kỳ 7,1,7,0
11,35,Truyền số liệu,0,7,1
11,36,Quản trị dịch vụ mạng,0,7,1
11,37,Kịch bản tích hợp nâng cao,0,7,1
11,38,Mạng không dây,0,7,2
11,39,Trí tuệ nhân tạo,0,7,2
11,40,Quản trị dự án hệ thống thông tin,0,7,2
11,41,Tâm lí học đại cương,0,7,3
11,42,Cơ sở văn hóa Việt Nam,0,7,3
11,43,Xã hội học,0,7,3
11,44,Tiếng Việt thực hành,0,7,3
11,45,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,3
11,46,Hội họa,0,7,3
11,47,Những môn chính học kỳ 8,1,8,0
11,48,Hệ thống ảo và khả năng mở rộng dữ liệu,0,8,1
11,49,Lập trình phân tích dữ liệu 1,0,8,1
11,50,Automat và ngôn ngữ hình thức,0,8,1
11,51,Những môn chính học kỳ 9,1,9,0
12,1,Những môn chính học kỳ 1,1,1,0
12,2,Những môn chính học kỳ 2,1,2,0
12,3,Logic học,1,2,1
12,4,Phương pháp tính,0,2,1
12,5,Vật lý đại cương,0,2,1
12,6,Toán ứng dụng,0,2,1
12,7,Hàm phức và phép biến đổi Laplace,0,2,1
12,8,Những môn chính học kỳ 3,1,3,0
